user_name,week_number,game_number,squiggle_game_key,home_team,away_team,winning_team,selected_team,is_correct,source_tab
Chris,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Jamie,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Jamie,14,2,142,Hawthorn,Adelaide,Hawthorn,Adelaide,0,Round 14
Jamie,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Jamie,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Jamie,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Jamie,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Jamie,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Zoe,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Zoe,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Zoe,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Zoe,14,4,144,Essendon,Geelong,Geelong,Essendon,0,Round 14
Zoe,14,5,145,North Melbourne,Fremantle,Fremantle,North Melbourne,0,Round 14
Zoe,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Zoe,14,7,147,West Coast,Carlton,Carlton,West Coast,0,Round 14
Emma,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Emma,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Emma,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Emma,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Emma,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Emma,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Melbourne,0,Round 14
Emma,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Phil,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Phil,14,2,142,Hawthorn,Adelaide,Hawthorn,Adelaide,0,Round 14
Phil,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Phil,14,4,144,Essendon,Geelong,Geelong,Essendon,0,Round 14
Phil,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Phil,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Phil,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Tracy,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Tracy,14,2,142,Hawthorn,Adelaide,Hawthorn,Adelaide,0,Round 14
Tracy,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Tracy,14,4,144,Essendon,Geelong,Geelong,Essendon,0,Round 14
Tracy,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Tracy,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Tracy,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Shannan,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Shannan,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Shannan,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Shannan,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Shannan,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Shannan,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Shannan,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Tom,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Tom,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Tom,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Tom,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Tom,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Tom,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Tom,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Billy,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Billy,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Billy,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Billy,14,4,144,Essendon,Geelong,Geelong,Essendon,0,Round 14
Billy,14,5,145,North Melbourne,Fremantle,Fremantle,North Melbourne,0,Round 14
Billy,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Billy,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Jayne,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Jayne,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Jayne,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Jayne,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Jayne,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Jayne,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Melbourne,0,Round 14
Jayne,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Ant,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Ant,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Ant,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Ant,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Ant,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Ant,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Ant,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Alex,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Alex,14,2,142,Hawthorn,Adelaide,Hawthorn,Adelaide,0,Round 14
Alex,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Alex,14,4,144,Essendon,Geelong,Geelong,Essendon,0,Round 14
Alex,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Alex,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Melbourne,0,Round 14
Alex,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Ruby,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Ruby,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Ruby,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Ruby,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Ruby,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Ruby,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Melbourne,0,Round 14
Ruby,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Ryan,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Ryan,14,2,142,Hawthorn,Adelaide,Hawthorn,Adelaide,0,Round 14
Ryan,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane lions,0,Round 14
Ryan,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Ryan,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Ryan,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Ryan,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Mark,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Mark,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Mark,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Mark,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Mark,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Mark,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Mark,14,7,147,West Coast,Carlton,Carlton,West Coast,0,Round 14
Henry,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Henry,14,2,142,Hawthorn,Adelaide,Hawthorn,Adelaide,0,Round 14
Henry,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Henry,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Henry,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Henry,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Henry,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Paulie,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Paulie,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Paulie,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Paulie,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Paulie,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Paulie,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Melbourne,0,Round 14
Paulie,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Jenni,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Jenni,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Jenni,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Jenni,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Jenni,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Jenni,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Jenni,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Charlee,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,St Kilda,0,Round 14
Charlee,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Charlee,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Charlee,14,4,144,Essendon,Geelong,Geelong,Essendon,0,Round 14
Charlee,14,5,145,North Melbourne,Fremantle,Fremantle,North Melbourne,0,Round 14
Charlee,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Melbourne,0,Round 14
Charlee,14,7,147,West Coast,Carlton,Carlton,West Coast,0,Round 14
Anne,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Anne,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Anne,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Anne,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Anne,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Anne,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Melbourne,0,Round 14
Anne,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Stephen,14,1,141,St Kilda,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 14
Stephen,14,2,142,Hawthorn,Adelaide,Hawthorn,Hawthorn,1,Round 14
Stephen,14,3,143,Brisbane Lions,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,0,Round 14
Stephen,14,4,144,Essendon,Geelong,Geelong,Geelong,1,Round 14
Stephen,14,5,145,North Melbourne,Fremantle,Fremantle,Fremantle,1,Round 14
Stephen,14,6,146,Port Adelaide,Melbourne,Port Adelaide,Port Adelaide,1,Round 14
Stephen,14,7,147,West Coast,Carlton,Carlton,Carlton,1,Round 14
Pop,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Pop,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Pop,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Pop,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Pop,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Pop,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
Pop,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Katie,15,1,151,Fremantle,Essendon,Fremantle,Essendon,0,Round 15
Katie,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Katie,15,3,153,Carlton,North Melbourne,North Melbourne,North Melbourne,1,Round 15
Katie,15,4,154,Port Adelaide,Sydney,Sydney,Sydney,1,Round 15
Katie,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Katie,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Gold Coast,0,Round 15
Katie,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
David,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
David,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
David,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
David,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
David,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
David,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
David,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Chris,15,1,151,Fremantle,Essendon,Fremantle,Essendon,0,Round 15
Chris,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Chris,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Chris,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Chris,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Chris,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
Chris,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Richmond,0,Round 15
Jamie,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Jamie,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 15
Jamie,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Jamie,15,4,154,Port Adelaide,Sydney,Sydney,Sydney,1,Round 15
Jamie,15,5,155,Collingwood,St Kilda,Collingwood,St Kilda,0,Round 15
Jamie,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Gold Coast,0,Round 15
Jamie,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Richmond,0,Round 15
Zoe,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Zoe,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Zoe,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Zoe,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Zoe,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Zoe,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
Zoe,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Emma,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Emma,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Emma,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Emma,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Emma,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Emma,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
Emma,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Phil,15,1,151,Fremantle,Essendon,Fremantle,Essendon,0,Round 15
Phil,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Phil,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Phil,15,4,154,Port Adelaide,Sydney,Sydney,Sydney,1,Round 15
Phil,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Phil,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
Phil,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Tracy,15,1,151,Fremantle,Essendon,Fremantle,Essendon,0,Round 15
Tracy,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Tracy,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Tracy,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Tracy,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Tracy,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
Tracy,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Shannan,15,1,151,Fremantle,Essendon,Fremantle,Essendon,0,Round 15
Shannan,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Shannan,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Shannan,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Shannan,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Shannan,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
Shannan,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Tom,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Tom,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Tom,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Tom,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Tom,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Tom,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
Tom,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Billy,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Billy,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Billy,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Billy,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Billy,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Billy,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Gold Coast,0,Round 15
Billy,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Richmond,0,Round 15
Jayne,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Jayne,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Jayne,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Jayne,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Jayne,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Jayne,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Gold Coast,0,Round 15
Jayne,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Ant,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Ant,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Ant,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Ant,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Ant,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Ant,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
Ant,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Alex,15,1,151,Fremantle,Essendon,Fremantle,Essendon,0,Round 15
Alex,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 15
Alex,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Alex,15,4,154,Port Adelaide,Sydney,Sydney,Sydney,1,Round 15
Alex,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Alex,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Gold Coast,0,Round 15
Alex,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Ruby,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Ruby,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 15
Ruby,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Ruby,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Ruby,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Ruby,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
Ruby,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Mark,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Mark,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Mark,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Mark,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Mark,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Mark,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
Mark,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Henry,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Henry,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Henry,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Henry,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Henry,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Henry,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Greater Western Sydney,1,Round 15
Henry,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Paulie,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Paulie,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Paulie,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Paulie,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Paulie,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Paulie,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,greater Western Sydney,1,Round 15
Paulie,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Western Bulldogs,1,Round 15
Jenni,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Jenni,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Jenni,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Jenni,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
Jenni,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Jenni,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,greater Western Sydney,1,Round 15
Jenni,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Richmond,0,Round 15
Charlee,15,1,151,Fremantle,Essendon,Fremantle,Essendon,0,Round 15
Charlee,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Charlee,15,3,153,Carlton,North Melbourne,North Melbourne,North Melbourne,1,Round 15
Charlee,15,4,154,Port Adelaide,Sydney,Sydney,Sydney,1,Round 15
Charlee,15,5,155,Collingwood,St Kilda,Collingwood,Collingwood,1,Round 15
Charlee,15,6,156,Greater Western Sydney,Gold Coast,Greater Western Sydney,Gold Coast,0,Round 15
Charlee,15,7,157,Western Bulldogs,Richmond,Western Bulldogs,Richmond,0,Round 15
Anne,15,1,151,Fremantle,Essendon,Fremantle,Fremantle,1,Round 15
Anne,15,2,152,Geelong,Brisbane Lions,Brisbane Lions,Geelong,0,Round 15
Anne,15,3,153,Carlton,North Melbourne,North Melbourne,Carlton,0,Round 15
Anne,15,4,154,Port Adelaide,Sydney,Sydney,Port Adelaide,0,Round 15
